Gmt time,Open,High,Low,Close,Volume
26.03.2025 00:00:00.000,1.71083,1.71093,1.71078,1.71078,12610.000399999999
26.03.2025 00:00:01.000,1.71081,1.71081,1.71075,1.71078,10320.0006
26.03.2025 00:00:02.000,1.71080,1.71080,1.71080,1.71080,1320.0001
26.03.2025 00:00:03.000,1.71077,1.71077,1.71072,1.71072,5040.0001999999995
26.03.2025 00:00:04.000,1.71074,1.71074,1.71074,1.71074,2400
26.03.2025 00:00:05.000,1.71074,1.71074,1.71074,1.71074,2400
26.03.2025 00:00:06.000,1.71072,1.71074,1.71072,1.71074,2520.0001
26.03.2025 00:00:07.000,1.71075,1.71075,1.71074,1.71074,2520.0001
26.03.2025 00:00:08.000,1.71072,1.71077,1.71072,1.71077,4920.0001
26.03.2025 00:00:09.000,1.71076,1.71078,1.71074,1.71074,10560.000299999998
26.03.2025 00:00:10.000,1.71072,1.71074,1.71072,1.71074,4920.0001
26.03.2025 00:00:11.000,1.71072,1.71072,1.71070,1.71070,2400
26.03.2025 00:00:12.000,1.71072,1.71072,1.71072,1.71072,1200
26.03.2025 00:00:13.000,1.71072,1.71072,1.71072,1.71072,1200
26.03.2025 00:00:14.000,1.71072,1.71075,1.71072,1.71075,5999.999999999999
26.03.2025 00:00:15.000,1.71076,1.71076,1.71076,1.71076,1320.0001
26.03.2025 00:00:16.000,1.71077,1.71078,1.71077,1.71078,2400
26.03.2025 00:00:17.000,1.71079,1.71079,1.71079,1.71079,1200
26.03.2025 00:00:18.000,1.71081,1.71082,1.71081,1.71081,3840.0002
26.03.2025 00:00:19.000,1.71081,1.71081,1.71081,1.71081,3720.0000999999997
26.03.2025 00:00:20.000,1.71081,1.71083,1.71081,1.71083,3960.0003000000006
26.03.2025 00:00:21.000,1.71082,1.71083,1.71081,1.71081,3600
26.03.2025 00:00:22.000,1.71080,1.71082,1.71080,1.71082,3600
26.03.2025 00:00:23.000,1.71080,1.71082,1.71080,1.71082,3600
26.03.2025 00:00:24.000,1.71082,1.71082,1.71082,1.71082,2400
26.03.2025 00:00:25.000,1.71084,1.71084,1.71084,1.71084,1200
26.03.2025 00:00:26.000,1.71086,1.71086,1.71084,1.71084,2520.0001
26.03.2025 00:00:27.000,1.71086,1.71086,1.71084,1.71084,2520.0001
26.03.2025 00:00:28.000,1.71086,1.71086,1.71084,1.71084,2520.0001
26.03.2025 00:00:29.000,1.71086,1.71086,1.71084,1.71084,2520.0001
26.03.2025 00:00:30.000,1.71084,1.71084,1.71081,1.71081,4440.0001
26.03.2025 00:00:31.000,1.71082,1.71083,1.71082,1.71083,2640.0002
26.03.2025 00:00:32.000,1.71085,1.71086,1.71084,1.71086,3960.0003000000006
26.03.2025 00:00:33.000,1.71083,1.71087,1.71083,1.71087,3240.0001
26.03.2025 00:00:34.000,1.71083,1.71087,1.71083,1.71087,3240.0001
26.03.2025 00:00:35.000,1.71085,1.71085,1.71082,1.71085,7170.0004
26.03.2025 00:00:36.000,1.71085,1.71085,1.71083,1.71083,3840.0002
26.03.2025 00:00:37.000,1.71082,1.71084,1.71082,1.71084,3720.0000999999997
26.03.2025 00:00:38.000,1.71083,1.71083,1.71082,1.71083,5040.0002
26.03.2025 00:00:39.000,1.71080,1.71080,1.71080,1.71080,1200
26.03.2025 00:00:40.000,1.71081,1.71081,1.71081,1.71081,1200
26.03.2025 00:00:41.000,1.71080,1.71080,1.71080,1.71080,1200
26.03.2025 00:00:42.000,1.71080,1.71080,1.71080,1.71080,1200
26.03.2025 00:00:43.000,1.71080,1.71080,1.71080,1.71080,1200
26.03.2025 00:00:44.000,1.71080,1.71080,1.71080,1.71080,4200
26.03.2025 00:00:45.000,1.71081,1.71135,1.71081,1.71133,18690.0001
26.03.2025 00:00:46.000,1.71134,1.71134,1.71133,1.71133,2400
26.03.2025 00:00:47.000,1.71134,1.71134,1.71133,1.71133,2400
26.03.2025 00:00:48.000,1.71126,1.71134,1.71126,1.71134,3600
26.03.2025 00:00:49.000,1.71133,1.71133,1.71133,1.71133,2400
26.03.2025 00:00:50.000,1.71134,1.71134,1.71131,1.71131,5399.999999999999
26.03.2025 00:00:51.000,1.71132,1.71132,1.71132,1.71132,1200
26.03.2025 00:00:52.000,1.71132,1.71132,1.71132,1.71132,1200
