Gmt time,Open,High,Low,Close,Volume
26.03.2025 00:00:00.000,194.097,194.097,194.089,194.090,11399.999999999998
26.03.2025 00:00:01.000,194.089,194.089,194.089,194.089,3600
26.03.2025 00:00:02.000,194.090,194.090,194.090,194.090,1800
26.03.2025 00:00:03.000,194.091,194.099,194.091,194.099,6000
26.03.2025 00:00:04.000,194.100,194.101,194.100,194.101,2400
26.03.2025 00:00:05.000,194.102,194.104,194.102,194.102,4800
26.03.2025 00:00:06.000,194.102,194.103,194.101,194.103,5399.999999999999
26.03.2025 00:00:07.000,194.105,194.105,194.105,194.105,1200
26.03.2025 00:00:08.000,194.105,194.105,194.105,194.105,1200
26.03.2025 00:00:09.000,194.100,194.100,194.100,194.100,1800
26.03.2025 00:00:10.000,194.101,194.104,194.101,194.104,2400
26.03.2025 00:00:11.000,194.101,194.104,194.101,194.104,2400
26.03.2025 00:00:12.000,194.104,194.104,194.098,194.098,4800
26.03.2025 00:00:13.000,194.104,194.104,194.098,194.098,4800
26.03.2025 00:00:14.000,194.096,194.096,194.087,194.087,8400
26.03.2025 00:00:15.000,194.091,194.091,194.090,194.090,2400
26.03.2025 00:00:16.000,194.088,194.088,194.088,194.088,1200
26.03.2025 00:00:17.000,194.085,194.086,194.085,194.086,2400
26.03.2025 00:00:18.000,194.085,194.089,194.085,194.089,4800
26.03.2025 00:00:19.000,194.087,194.087,194.084,194.084,2400
26.03.2025 00:00:20.000,194.085,194.085,194.084,194.084,4800
26.03.2025 00:00:21.000,194.085,194.085,194.084,194.084,4800
26.03.2025 00:00:22.000,194.085,194.085,194.084,194.084,4800
26.03.2025 00:00:23.000,194.085,194.085,194.084,194.084,4800
26.03.2025 00:00:24.000,194.085,194.085,194.083,194.083,2400
26.03.2025 00:00:25.000,194.085,194.085,194.083,194.083,2400
26.03.2025 00:00:26.000,194.084,194.084,194.084,194.084,1200
26.03.2025 00:00:27.000,194.084,194.084,194.084,194.084,1200
26.03.2025 00:00:28.000,194.084,194.084,194.084,194.084,1200
26.03.2025 00:00:29.000,194.086,194.086,194.083,194.083,3000
26.03.2025 00:00:30.000,194.082,194.082,194.072,194.072,5549.999999999999
26.03.2025 00:00:31.000,194.073,194.073,194.064,194.071,4200
26.03.2025 00:00:32.000,194.071,194.071,194.069,194.069,3600
