Gmt time,Open,High,Low,Close,Volume
26.03.2025 00:00:00.000,2.05236,2.05236,2.05233,2.05233,4500.000000000001
26.03.2025 00:00:01.000,2.05234,2.05234,2.05229,2.05234,5099.9999
26.03.2025 00:00:02.000,2.05238,2.05238,2.05238,2.05238,1500
26.03.2025 00:00:03.000,2.05231,2.05231,2.05228,2.05228,4319.9999
26.03.2025 00:00:04.000,2.05231,2.05231,2.05228,2.05228,4319.9999
26.03.2025 00:00:05.000,2.05227,2.05232,2.05227,2.05232,3599.9999
26.03.2025 00:00:06.000,2.05232,2.05232,2.05231,2.05231,4620
26.03.2025 00:00:07.000,2.05231,2.05232,2.05231,2.05232,4620
26.03.2025 00:00:08.000,2.05231,2.05231,2.05231,2.05231,1500
26.03.2025 00:00:09.000,2.05231,2.05231,2.05231,2.05231,1500
26.03.2025 00:00:10.000,2.05226,2.05226,2.05226,2.05226,2099.9999
26.03.2025 00:00:11.000,2.05221,2.05221,2.05218,2.05218,2040.0000000000002
26.03.2025 00:00:12.000,2.05221,2.05221,2.05218,2.05218,2040.0000000000002
26.03.2025 00:00:13.000,2.05221,2.05221,2.05218,2.05218,2040.0000000000002
26.03.2025 00:00:14.000,2.05220,2.05229,2.05220,2.05229,9300
26.03.2025 00:00:15.000,2.05220,2.05229,2.05220,2.05229,9300
26.03.2025 00:00:16.000,2.05236,2.05236,2.05236,2.05236,3120
26.03.2025 00:00:17.000,2.05235,2.05235,2.05235,2.05235,1500
26.03.2025 00:00:18.000,2.05236,2.05236,2.05236,2.05236,3719.9999
26.03.2025 00:00:19.000,2.05239,2.05239,2.05237,2.05237,6419.9998
26.03.2025 00:00:20.000,2.05235,2.05235,2.05235,2.05235,1020.0000000000001
26.03.2025 00:00:21.000,2.05235,2.05235,2.05235,2.05235,1020.0000000000001
26.03.2025 00:00:22.000,2.05235,2.05235,2.05235,2.05235,1020.0000000000001
26.03.2025 00:00:23.000,2.05235,2.05235,2.05235,2.05235,1020.0000000000001
26.03.2025 00:00:24.000,2.05234,2.05234,2.05234,2.05234,1020.0000000000001
26.03.2025 00:00:25.000,2.05234,2.05234,2.05234,2.05234,1020.0000000000001
26.03.2025 00:00:26.000,2.05234,2.05234,2.05234,2.05234,1020.0000000000001
26.03.2025 00:00:27.000,2.05234,2.05234,2.05234,2.05234,1020.0000000000001
26.03.2025 00:00:28.000,2.05234,2.05234,2.05234,2.05234,1020.0000000000001
26.03.2025 00:00:29.000,2.05236,2.05236,2.05236,2.05236,1020.0000000000001
26.03.2025 00:00:30.000,2.05235,2.05235,2.05235,2.05235,2220
26.03.2025 00:00:31.000,2.05232,2.05241,2.05232,2.05241,3449.9999
26.03.2025 00:00:32.000,2.05241,2.05241,2.05241,2.05241,3749.9999
26.03.2025 00:00:33.000,2.05245,2.05250,2.05245,2.05250,2850
26.03.2025 00:00:34.000,2.05245,2.05250,2.05245,2.05250,2850
26.03.2025 00:00:35.000,2.05249,2.05257,2.05246,2.05257,12899.999599999997
26.03.2025 00:00:36.000,2.05257,2.05257,2.05257,2.05257,1500
26.03.2025 00:00:37.000,2.05254,2.05254,2.05254,2.05254,2099.9999
26.03.2025 00:00:38.000,2.05254,2.05254,2.05254,2.05254,1500
26.03.2025 00:00:39.000,2.05254,2.05254,2.05254,2.05254,1500
26.03.2025 00:00:40.000,2.05254,2.05254,2.05254,2.05254,1500
26.03.2025 00:00:41.000,2.05254,2.05254,2.05254,2.05254,1500
26.03.2025 00:00:42.000,2.05254,2.05254,2.05254,2.05254,1500
26.03.2025 00:00:43.000,2.05254,2.05254,2.05254,2.05254,1500
26.03.2025 00:00:44.000,2.05253,2.05253,2.05246,2.05247,5699.9998
26.03.2025 00:00:45.000,2.05251,2.05277,2.05251,2.05277,17790
26.03.2025 00:00:46.000,2.05251,2.05277,2.05251,2.05277,17790
26.03.2025 00:00:47.000,2.05251,2.05277,2.05251,2.05277,17790
26.03.2025 00:00:48.000,2.05280,2.05285,2.05280,2.05285,2640
26.03.2025 00:00:49.000,2.05280,2.05285,2.05280,2.05285,2640
26.03.2025 00:00:50.000,2.05284,2.05284,2.05284,2.05284,1020.0000000000001
26.03.2025 00:00:51.000,2.05284,2.05284,2.05284,2.05284,1020.0000000000001
26.03.2025 00:00:52.000,2.05284,2.05284,2.05284,2.05284,1020.0000000000001
26.03.2025 00:00:53.000,2.05283,2.05283,2.05283,2.05283,1020.0000000000001
26.03.2025 00:00:54.000,2.05283,2.05283,2.05283,2.05283,1020.0000000000001
26.03.2025 00:00:55.000,2.05283,2.05283,2.05283,2.05283,1020.0000000000001
26.03.2025 00:00:56.000,2.05283,2.05283,2.05283,2.05283,1020.0000000000001
26.03.2025 00:00:57.000,2.05283,2.05283,2.05283,2.05283,1020.0000000000001
26.03.2025 00:00:58.000,2.05283,2.05283,2.05283,2.05283,1020.0000000000001
26.03.2025 00:00:59.000,2.05278,2.05278,2.05278,2.05278,1620
26.03.2025 00:01:00.000,2.05287,2.05287,2.05272,2.05276,9420.0001
26.03.2025 00:01:01.000,2.05274,2.05275,2.05274,2.05275,3240
26.03.2025 00:01:02.000,2.05275,2.05276,2.05272,2.05276,4860
26.03.2025 00:01:03.000,2.05275,2.05276,2.05272,2.05276,4860
26.03.2025 00:01:04.000,2.05275,2.05276,2.05272,2.05276,4860
26.03.2025 00:01:05.000,2.05273,2.05273,2.05273,2.05273,1620
26.03.2025 00:01:06.000,2.05271,2.05271,2.05271,2.05271,1620
26.03.2025 00:01:07.000,2.05273,2.05273,2.05273,2.05273,1620
