Gmt time,Open,High,Low,Close,Volume
26.03.2025 00:00:00.000,1.44133,1.44133,1.44133,1.44133,6060
26.03.2025 00:00:01.000,1.44133,1.44133,1.44124,1.44124,10079.9999
26.03.2025 00:00:02.000,1.44124,1.44124,1.44124,1.44124,1679.9999
26.03.2025 00:00:03.000,1.44126,1.44126,1.44126,1.44126,1260
26.03.2025 00:00:04.000,1.44128,1.44128,1.44128,1.44128,1350
26.03.2025 00:00:05.000,1.44127,1.44127,1.44127,1.44127,1320.0001
26.03.2025 00:00:06.000,1.44130,1.44130,1.44130,1.44130,1800
26.03.2025 00:00:07.000,1.44130,1.44130,1.44130,1.44130,1800
26.03.2025 00:00:08.000,1.44130,1.44130,1.44130,1.44130,1800
26.03.2025 00:00:09.000,1.44130,1.44130,1.44130,1.44130,1800
26.03.2025 00:00:10.000,1.44130,1.44130,1.44130,1.44130,1800
26.03.2025 00:00:11.000,1.44130,1.44130,1.44130,1.44130,1800
26.03.2025 00:00:12.000,1.44127,1.44127,1.44127,1.44127,1080
26.03.2025 00:00:13.000,1.44127,1.44127,1.44127,1.44127,1080
26.03.2025 00:00:14.000,1.44125,1.44125,1.44121,1.44122,5759.9999
26.03.2025 00:00:15.000,1.44117,1.44117,1.44117,1.44117,5700
26.03.2025 00:00:16.000,1.44117,1.44117,1.44117,1.44117,2280
26.03.2025 00:00:17.000,1.44119,1.44119,1.44119,1.44119,1080
26.03.2025 00:00:18.000,1.44117,1.44117,1.44117,1.44117,1080
26.03.2025 00:00:19.000,1.44116,1.44116,1.44115,1.44115,4440.0001
26.03.2025 00:00:20.000,1.44116,1.44116,1.44115,1.44115,4440.0001
26.03.2025 00:00:21.000,1.44117,1.44117,1.44117,1.44117,1559.9999
26.03.2025 00:00:22.000,1.44117,1.44117,1.44117,1.44117,1559.9999
26.03.2025 00:00:23.000,1.44116,1.44116,1.44116,1.44116,1559.9999
26.03.2025 00:00:24.000,1.44117,1.44119,1.44117,1.44119,3240.0001
26.03.2025 00:00:25.000,1.44119,1.44119,1.44119,1.44119,1200
26.03.2025 00:00:26.000,1.44119,1.44119,1.44119,1.44119,1200
26.03.2025 00:00:27.000,1.44119,1.44119,1.44119,1.44119,1200
26.03.2025 00:00:28.000,1.44119,1.44119,1.44119,1.44119,1200
26.03.2025 00:00:29.000,1.44119,1.44119,1.44119,1.44119,1200
26.03.2025 00:00:30.000,1.44120,1.44120,1.44118,1.44118,2400
26.03.2025 00:00:31.000,1.44117,1.44117,1.44117,1.44117,1200
26.03.2025 00:00:32.000,1.44115,1.44115,1.44115,1.44115,2700
26.03.2025 00:00:33.000,1.44115,1.44116,1.44115,1.44116,2700
26.03.2025 00:00:34.000,1.44111,1.44111,1.44111,1.44111,1350
26.03.2025 00:00:35.000,1.44110,1.44111,1.44110,1.44111,2700
26.03.2025 00:00:36.000,1.44108,1.44108,1.44108,1.44108,1350
26.03.2025 00:00:37.000,1.44108,1.44108,1.44108,1.44108,1350
26.03.2025 00:00:38.000,1.44107,1.44108,1.44107,1.44108,7049.999999999999
26.03.2025 00:00:39.000,1.44107,1.44108,1.44107,1.44108,7049.999999999999
26.03.2025 00:00:40.000,1.44107,1.44108,1.44107,1.44108,7049.999999999999
